reviewId,content,score
85beb954-71a4-46af-bda9-4d45721eb0f3,"Langkah-langkah pemesanan memang simple,dan memang banyak juga objek pesanannya.Kekurangannya saat memesan satu tiket prosesnya bisa berulang-ulang,karena saat akan melakukan pembayaran, selalu error tidak jelas.Ditambah metode pembayarannya tidak ada melalui dana atau BCA.Sungguh kecewa sekali",2
7233f714-2825-41e6-b8bd-84008c0270c6,"dear developer, kenapa bug nya masih banyak bgt ya aplikasi nya ? sampai2 account tidak bisa di edit untuk nomer, email dan id ktp di aplikasi .. berarti jika nomer hp hangus buat akun kai akses baru ya ..? mohon penjelasannya karena itu dipake otomatis buat bayar pake e-cash mandiri atau pun t-cash kan, di pebayara akhir pun nomer account e-wallet gak bisa diedit .. bahkan tombol logout account aja gak ketemu dimana .. rumit aplikasinya",1
86f24937-dab7-4168-a7ff-afa71e874a67,"Sumpah apknya jadi lemot banget, padahal biasanya kalo pesen kereta jam 00.00 itu udah terupdate sendiri, sekarang tulisannya jadwal kosong terus. Tiket engga langsung tersedia, mana kalo tiket rebutan gini gampang abis lagi. Tolong tingkatkan lagi aplikasinya!!!",1
95f5df73-a758-4a9a-b7b6-106483674e1d,"Sudah berkali kali untuk ubah jadwal tapi selalu gagal, karena info sesi sudah habis, teramat sangat singkat, entah itungan detik atau apa. Mohon disesuaikan pengaturan untuk waktu atau batas time out pengurusan perubahan jadwal dll.",2
c8cb2d29-6136-4e12-a865-a7bff40fd4d2,"Saya kesulitan untuk melakukan pembayaran melalui LinkAja, sebab nomor tidak dapat diubah sedangkan nomor yg terdaftar di KAI Accsess dan LinkAja berbeda. Sedangkan utk opsi pembayaran lain tidak muncul. Setelah update jadi sering timeout. Baru masuk udh timeout. Mohon diperhatikan dan diperbaiki lagi.",3
20548c10-359a-4e86-9b03-1a1bd98a7003,"aplikasi yang cukup membantu, namun untuk pemesanan sangat sulit dikarenakan mengisi data yang masih sering lag dan gagal diakses walaupun jaringan baik. Sehingga menyusahkan ketika harus pesan untuk tipe keluarga/ rombongan. susah untuk war tiket, dan beberapa fitur terkait informasi pembatalan lokal belum ditambahkan",1
32eb00a6-4445-42f6-9946-8bfd8b2b0cbc,"Bagus aplikasinya dan sangat membantu. Sedikit saran teknis untuk update ketersediaan kursi sempat ""telat"" real-time di moment rebutan tiket apalagi pas booking tiket mudik. Sempat tertera tiket habis/tidak tersedia untuk kereta dengan jam yang saya harapkan. Akhirnya ganti kereta dengan harga yang ""lumayan"" dan tentu jam berangkat-sampai yang berbeda. Pas cek lagi, tiket kereta yang diharapkan diawal ternyata masih ada. Trims atas peningkatan layanan yang sangat signifikan",5
cf4721a7-b22f-4c62-8388-d822368845e2,"Setelah di update, fitur memang lebih lengkap, tapi lebih rumit untuk digunakan nya. Sebelumnya kalo pesen tiket cuma beberapa langkah, sekarang lebih banyak langkah nya jadi lebih ribet. Dan nge suka nge bug juga... Untuk tampilan lebih bagus yang sebelumnya, gak bikin pusing, karena dulu dominan cuma biru dan putih, sekarang banyak warna.",4
72c81704-5708-4d4e-8a4c-06a9600a6e46,Not responding terus... Padahal sudah diupgrade. Ga bisa aktivasi metode pembayaran juga... Tolong dong.. diperbaiki lagi... Jangan kyk gini too.... Mana di stasiun deket rumah loket ditutup 24/7 pula. Padahal penumpang kereta selalu ramai,1
b4f573a8-bdd3-4a00-9bd6-5c1cb4f4722d,"Saya pengguna baru,login untuk jadi member basic sangat susah.sudah 2 hari saya mencoba daftar namun tetap tidak bisa,pada aplikasi tertera""terlalu banyak permintaan,tunggu 1 jam""namun sudah 2 hari tetap tidak bisa login padahal nomor aktif email juga aktif",2
46d57891-15cb-4813-865c-2ff5b0661c79,"Versi terbaru sangat sangat tidak memuaskan, sistem antrean dengan waktu yang benar benar tidak tepat, ditambah notifikasi ketika menunggu proses pembayaran, disitu tertera bahwa ""transaksi sedang tinggi, mohon tunggu dan coba beberapa saat lagi"" sudah ditunggu 1 jam ternyata kursi sudah habis, jelek sekali pelayanan kai sekarang",1
d52a14de-acdd-453f-92f5-74c8f3960dd9,"Ribet buat pembatalan tiket,katanya minimal 3 jam tapi dari 10 jam sebelum keberangkatan tetep tidak bisa!alasan data akun tidak sama dengan daftar penumpang,padahal jelas jelas akun nama saya daftar penumpang saya sendiri tapi peringatan pembatalan gagal",1
8960a595-aa73-4170-ab8c-204e45c64abf,"Tingkatkan lagi dong kai buat metode pembayaran nya, pernah error pas bayar qris pake linkaja ga bisa. Pernah dibuat gregeten pake ApS kai uda mau pesen tau2nya ada notif ga bisa pesen lebih dari 15 booking an per days padahal belum booking di hari itu",1
d201ffbe-9028-4689-a83f-7576242c1b13,"Untuk aplikasi yg baru lebih canggih,tapi sangat disayangkan selalu log out sendiri dan otomatis harus log in ulang. Untuk pembahayaran pakai kai pay loading lama dan sempat beberapa kali muter sampai akhirnya double tarik.mohon diperbaiki",2
d133141b-3d67-42c1-9232-71302c19f08f,"Untuk kereta api lokal, ketika akan bayar, kemudian ga sengaja tekan keluar. Lalu masuk lagi aplikasi dan cari di pesanan tiket yang belum di bayar. Nah disitu suruh bayar dengan waktu tertentu tapi gaada tombol bayarnya. Ini emang sengaja gini atau gimana ya?? Mohon pihak KAI juga perlu dibenahi",1
91ca9b68-4e3c-42a7-9c4d-f9d7f7ee3c50,sekarang bisa free via telp. dan cepat menangani keluhan penumpang,5
3d65dd6a-829e-4e22-8ae3-1f635e07311c,"Aplikasi sangat buruk. Kalau bisa mau pilih penilaian yg tanpa bintang sangking buruknya. Kesal sekali jelas2 rumah saya dpn rel kereta api & kereta yg saya pilih tersebut lewat setiap hari tetapi jadwal kosong terus saat saya buka aplikasi. Sinyal kuat tetapi time out terus saat akan booking setelah isi data penumpang, sampai 30 menit saya coba ttp tdk bisa, tetapi kemudian tiket sudah hbis. Knp aplikasinya menjadi sangat tidak jelas? Jauh lebih baik aplikasi yg lama. Tolong segera diperbaiki!",1
11df7323-fac0-48f6-8fd4-b8bbd12f99fd,akses rame gpp paham tp tiket tinggal bayar malah kluar gk guna,1
3701898f-6739-4c0b-8284-a019dec7352b,"Riwayat transaksi tiba tiba hilang, mau cek status transaksi di aplikasi KAI jadi tidak bisa. Padahal sudah berhasil melakukan pembayaran dan saldo sudah minus terpotong (Pembayaran via QRIS).",1
5bdbd22a-a085-411a-88a6-f0c6b16dede7,Seperti biasa saat musim pesan tiket lebaran akses server meningkat. Namun kebijakan baru yg membatasi 1 akun hanya bisa melakukan 15 kali booking merepotkan. Padahal akun saya baru 1 x yg mendapatkan balasan gagal melakukan pembayaran. Mohon segera dapat diperbaiki bug ini. Batasan 15 kali booking dikonfirmasi setelah booking dinyatakan berhasil masuk dalam keranjang atau menunggu proses bayar. Ini sudah masuk keranjang namun tidak bisa dilihat. Sudah bisa di lihat kalo waktu sudah lewat. Repot,1
57aa14cd-2bdc-4cef-91d0-f5014976991d,"Saya klik untuk memilih jadwal boarding malah disuruh harus daftar member basic/premium. Setelah daftar ke salah satu member tsb, sudah isi lengkap identitas dg benar, tombol lanjutkan gabisa di klik dan gabisa pindah ke langkah selanjutnya. Applikasi yang mempersulit, kembalikan applikasi yang lama saja lebih mudah",1
1e10de7b-e9ee-46dd-9c94-7c1113358700,"Saya pengguna aplikasi ini sudah cukup lama dan sangat terbantu sekali krn lebih praktis. Namun pada saat selesai update, terjadi banyak kendala seperti tidak bisa memilih kursi bahkan tidak bisa menyelesaikan transaksi pembayaran. Sayang sekali, padahal tampilannya sudah lebih baik namun mengurangi fungsi aslinya",1
da9ceed0-a314-45dc-8dfd-52b93154fe35,"Aplikasi gk jelas... Pembelian 2 jam sebelum keberangkatan di hilangkan dan sebelumnya masih sisa 30 kursi, setelah beberapa menit muncul lagi dengan sisa 1 kursi. Dan anehnya lagi kadang bisa beli tiket goshow dr aplikasi kadang tidak bisa padahal kursi masih tersisa. Sangat mengecewakan semoga cepat di evaluasi dan di benahi kinerjamu PT KAI",1
67fbea34-4c9f-4c7c-b9b0-45a530289ed1,mohon ditambah lagi untuk sistem payment nya dipakein e-wallet supaya lebih gampang.,4
6eeb8b78-4f88-4b30-b891-4b441d9c09b5,"Mengecewakan sih, setiap keluar aplikasi mau buka lagi di suruh login ulang. Mau cetak tiket eh malah di situ ngebug dan gk bisa login sama sekali.... Lebih bagus aplikasi yang lama, yang baru sudah merepotkan harus cetak lagi eh banyak bug pula... Masa harus download ulang dulu baru bisa login lagi",1
2a888466-b20e-4513-828a-d1051b50b273,"Untuk update terbaru mohon penggunaan barcode dibenahi kembali,terdapat beberapa bug yang menyebabkan data tiket ridak bisa di print dan tidak terbaca di monitor perugas sehingga saya nyaris gagal melakukan perjalanan saya,untungnya saya menyimpan salinan barcode dari aplikasi lama sehingga data bisa dibaca di monitor petugas boarding,padahal saya beli tiket secara resmi dari KAI Acces,",2
034bc34c-ead1-4e47-9412-fbb927a0be5c,"Kenapa setelah diperbarui akunnya tidak langsung terdaftar seperti versi yg sebelumnya, dicoba login tapi nomor/email minta ganti, sedangkan nomor/email yg dipakai harus sama dgn apl untuk pembayaran, kenapa jadi sulit...",1
8b3d6652-f48d-46b0-996c-5ac457dbda07,"Saya edit ulasan, untuk yang ke 4 kalinya mungkin ya.. Tadinya sudah baik. Karena ruang yang terbatas, KAI access sementara sempat saya uninstal. Karena tidak bepergian dengan kereta setiap hari. Ketika diinstal kembali, KAI masih menyimpan data-data saya. Itu menurut saya baik sekali. Nah, giliran untuk memesan tiket, baru memasukan Data penumpang dan lanjut ke pilih kursi malah bunyinya peringatan Kadaluarsa ""Waktu pemesanan Anda telah habis, silakan lakukan pemesanan ulang"" heh!!",1
ead77140-9105-47d5-8fb6-0b1cfc966047,"sebenernya sudah oke dari segi beberapa fiturnya. tapi kenapa untuk KAI Pay nya saldo saya kepotong banyak? perasaan ga dikenakan admin sama sekali. awal² okelah, hanya kepotong seribu. tapi yg terakhir kalo saya kalkulasi pas saya top up 10k, yg masuk tidak sampai 6k,mohon iktikad baiknya untuk pengembang bisa di perbaiki kedepannya. terimakasih",2
075cc07f-4213-4caf-9437-313ae6e2d626,Tolong dibenahi lagi dong aplikasinya tiap mau beli tiket error Mulu kalo ga gitu waktu nya abis terus pas Uda di tahap akhir ga bisa pakai metode debit/kredit padahal no kartu dan masa berlaku kartu Uda bener dan sesuai tapi tetap ga bisa. Bener2 aplikasi ribet,1
6b328159-8e72-4e0c-8027-72430e555a67,"Kecewa banget, makin lemot, time outnya bikin kesel, jaringan jelek dikit gagal,, woy lah..pesen tiket aja sampe berhari"" cobanya..sampe harus reschedule trus..pembayarannya juga susah, udah disambungin ke shopeepay malah tiba"" kluar..trus mau dilanjut pembayaran gk ada tombol bayarnya..maunya apa..kesel",2
f93f37a2-f97b-44f8-bbb6-343a4f1f3ce5,"Mohon untuk aplikasi dikembangkan lebih baik lagi. Appnya terasa sangat lambat, bukan lamban lagi ini sudah termasuk Lag, bahkan error. Device saya secara spek sangat mumpun, tapi aplikasi ini terasa sangat tidak responsif, sering terjadi force close, terutama saat pemuilihan kursi dan proses setelahnya, semuanya sangat lag. Waktu pemesanan 6 menit maksimal, tapi lag aplikasi sendiri yang membuat proses pembelian tiket sangat lambat, bahkan sangat sering gagal transaksi gara gra force close",2
120fabe2-3081-40ed-ba39-e6cd19dc9835,"Aplikasi gak jelas & sering error.waktu pembayaran gak pernah g trouble,pasti lelet dan mesti bolak balik diulangi. Iya kalo berhasil,yang ada bikin greget. Sekelas KAI aplikasi kok gak mutu seperti ini. Harus diperbaiki dan di upgrade lagi.",1
3c65197d-5c87-494f-814d-41ec1452d987,Tampilannya lebih bagus dari versi sebelumnya.. Oh ya sekedar info saya menemukan bug pada saat pembatalan . Yaitu apabila nama daftar penumpang dan pemilik Bank tidak sesuai maka pembatalan tidak berhasil. Alangkah baiknya di beri info di bawah Nama pemilik Bank : *Nama harus sesuai dengan nama pendaftar. Karena tidak semua orang punya ATM. Bisa jadi saat pembelian makai ATM temen. Dan saat pembatalan pun menggunakan ATM teman juga.,5
2f11e000-2e24-4932-a0f0-3ff4bd8ea918,"(1. Metode pembayaran ga leluasa ga bisa ubah, kalo metode pembayaran udh dipilih. Alhasil pesen lagi disaat war tiket kehabisan. Dikasih waktu max 15 menit buat bayar) (2. Aktivasi kaipay eror tapi tetap bisa top up 250rb, buat bayar tiket ga bisa uang ketahan ga bisa diapa apain. Berjam jam chat cs, dibalas sekali ga membantu tetap buntu)",1
65a6d6ec-c951-4a04-b2a6-d3c18df2ad99,"Kecewa sih, pertama pesen tiket bisa, tapi kemarin semenjak ada pandemi akun log out sendiri. Terus ini mau pesen lagi, login lagi, tapi tulisannya email salah nomor salah sandi salah. Padahal udah bener, akhirnya aku uninstall pake Blibli aja, kesel bener gajadi jadi.",1
87580d99-570d-4017-b27f-6c310687cdd9,Dengan versi terbarunya.. Sangat mengecewakan.. Masuk antrian tunggu kirain masuk prioritas.. Ternyata sama aja... Seat masih tersedia tapi buat pesanan susah nya minta ampun.. Hanya mentok di data penumpang. Giliran dapat seat mentok disitu.. Utk masuk pilihan metode bayar.. Muter2.. Smpe waktu batas reservasi tiket habis.. Mohon dikaji ulang buat kai acces..,1
53e6a372-3dc3-40f2-bb3b-f8a47b099661,"Bagusan aplikasi lama. Pilihan reduksi tidak muncul. Dari segi visualisasi ,membagongkan tdk enak dilihat dan sulit dipahami. User interface tuh jangan ramai banget warnanya. user suka yg simpel. Apakah sblm launching tdk di uji dan analisis dulu ke user sampel. Balik kayak yg lama aja, simpel. Kl pun mau tambah fungsi, ya jangan diubah tampilannya semua.",2
3873deb3-24d0-49ce-9de6-e1d3149ef4df,"Awalnya lancar booking tiket pakai KAI Accsess, secara saya menyukai kemudahan tanpa antri dan suka memhemat waktu, tapi dah sebulan lebih terakhir tidak bisa booking tiket, setiap mau proses bayar keterangan muncul tidak bisa booking lebih dati 15 kali sehari, padahal sama sekali di hari yang sama belum booking tiket....jadi saya harus pakai sistem manual booking tiketnya, sudah coba upfate versi terbaru sampai mentok tetap tifak bisa, saran saya coba diperbaiki sistemnya",2
ae732bc4-5064-48f4-841a-57fc56aa55d8,"Eror terus terus an, jadwal kereta yang sll bisa muncul malah tidak bisa muncul dengan tulisan ""tidak tersedia"" padahal rute dan jalur sll di lewati dan saya selalu pesan. Mohon diperbaiki. AKUN KE LOG OUT SENDIRI MAU CET OUT MALAH TIKET HABIS",1
fea1ac97-c0e4-4230-adf0-405125ee0a31,Tampilan emang have fun and youth. Fasilitas lebih banyak tapi masih belum berfungsi. Tapi namanya jadi tidak spesial. Orang lebih mudah mencari KAI dari pada Access. Nama Kai Access lebih keren dan spesial menunjukkan identitas aplikasi pesan tiket kereta api. Lah kalo ACCESS ini maknanya apa? Revamp ya revamp. Tapi gak jadi lebih aneh gitu. Jadi inget bikin stasiun tapi lupa buat jalan akses. Kan aneh. Mmm mungkin mau buat kayak LIVIN by mandiri,1
a63ccbcb-804b-492d-8303-65a45c130cc6,"3 dulu , soalnya setiap diperbarui pasti susah login ulang.... eror mulu bukanya membaik.. tolong perbaikan dong. dan selalu tiap diperbarui selalu ke logout otomatis,,repot loginnya, mending kalo loginnya gampang.. susah bgt yg katanya email tidak bisa, sandi salah,akun tidak ditemukan pdhl udah bener semua.. pas buat daftar baru disuruh email yg lain. 😢😢😭",3
6bb76eee-db2d-4771-bb96-484649796b52,"sangat mengecewakan sekali, saat mau daftar jadi member access by KAI, detelah isi semua data2 tapi kenapa pesan kode OTP tidak masuk2. sudah berkali kali mencoba lebih dari 8 kali tapi kode OTP tetap tidak masuk ke pesan, mencoba kirim ulang kode OTP tetap tidak masuk. berharap aplikasi ini dapat mempermudah untuk booking tiket tapi malah mempersulit",1
2d4053ef-7a67-4b0f-ad73-66b37825f40d,"KAI acces semakin praktis dan memudahkan informasi perjalanan yang bersifat massal khususnya pengguna Kereta Api Indonesia, terimakasih.",5
a07ce0f2-ed4f-4c4e-ae05-0965907fa246,"Mohon maaf saya tidak tertarik dengan tampilan barunya. Hanya secara visual saja terlihat fresh, namun secara experience lebih rumit, ruwet, dan lemot. Mohon kembalikan pada versi sebelumnya, berkaca seperti BCA yang tidak memperbarui karena sudah dirasa nyaman, KAI Access juga harusnya seperti itu. Seriusan salah satunya dari pilih kereta, untuk apa ada dropdown, trus milih kursi harus scroll ke bawah, ga nyaman. Versi sebelumnya lebih simpel but gold. Coba lah evaluasi kembali",3
19805069-01c0-483b-ae55-02ed7b00ba67,"Saya gak melakukan pembersihan, memori juga masih banyak, ram gak bermasalah, kenapa selalu keluar sendiri? dan saat login selalu gagal padahal sinyal dan jaringan bagus. Jadi banyak orang yang rugi, gak sekali dua kali tiket saya hangus karena setiap ingin scan code dari aplikasi saat dibuka malah log out dan jika ingin login selalu gagal dengan notif ""time out"" padahal waktu nya belum habis. Tolong perbaiki.",1
e83f73f8-722d-44f5-90d4-79086e16eca8,"Saya ingatkan KAI sekarang anda jaya banyak pelanggan baru mosok saya diharuskan ganti beli hp baru pakai Android 8 sedangkan 2 (dua) HP saya punya android 7 jadi tidak bisa di akses, cepat atau lambat kalau KAI akan kehilangan pelanggan kabur ke pelanggan menggunakan BUS lebih murah dapat jatah snack dan makan minum. Sekali lagi saya ingatkan agar dicoba dulu menggunakan aplikasi baru pelanggan lama masih banyak yang menggunakan Android 7 apakah KAI tidak pikirkan dampak akibat Aplikasi baru.",1
8e10e3d6-675a-4a9f-823f-6429fa116435,"lebih baik versi yg lama, versi baru sering tidak bisa pesan tiket. gangguan terus! nama stasiun tidak mau keluar ketika diketik, bisanya stasiun yg direkomendasikan saja (jkt, bdg, yk, sby) . tulisannya sedang gangguan sistem, tapi sampai seminggu lebih tidak berubah2. sudah di instal ulang tetap saja begitu.",1
7c79f572-9352-4d6b-a78d-0b59fddc7633,Maaf hanya bintang 1. Server sering eror. Sering timeout waktu pesan tiket. Apalagi saat liburan. Tolong yang komuter (terutama dhoho dan penataran) lebih di perhatikan lagi. Waktu memasukkan identitas penumpang sering time out dan ulang dari awal. Setelah ulang dari awal keluar jadwal tidak ditemukan. Terus seperti itu sampai setengah jam tapi tiket sudah habis. Tolong keadilannya mengingat banyak pengguna yang menggantungkan kehidupan mereka pada transportasi kereta api.,1
e740df9b-40c0-44b6-9dde-49c4d30d4da7,Untuk topup kenapa tidak langsung masuk. dan kalau pakai layanan lainnya kadang tidak bisa. semoga segera dibenahi terima kasih,4
47491da8-d9d7-4032-bfcc-294b0790c30b,"Aplikasi ini sangat tdk praktis, saya buat akun waktu KTP El blm jadi shg hrs pakai no KTP lama, setelah KTP El jadi otomatis nomer ID berubah, tapi di detail akun yg bisa diedit cuma nama sama tgl lahir saja????! Sementara u/menambahkan tiket, daftar penumpang hrs ada nomer id kita sesuai akun, ini gimana sih? Amat sangat tdk praktis!! Krn untuk pembatalan tiket cuma bs di stasiun atau app ini, padahal blm tentu kita ada di daerah yg punya stasiun KA😠",1
e13b09ab-757a-4737-8c25-e1d556de1e10,Sering Log Out Tiba2 dan Log in Lagi Susah Salah Pasword Terus Padahal Pasword nya Itu Sama...,1
f0297d56-14dc-41a6-a378-62f8bc4eba00,tidak ada info keterlambatan.. meski kereta komuter.... dan tidak ada uang kembalian..,1
17c4cb9e-dabe-48f3-80ec-cd10cf44953f,hanya satu komplain saya untuk KAI dan ini sudah saya sampaikan di semua sosmed KAI ini harapan terakhir yaitu mengenai jadwal keberangkatan KAI Sumbar mohon dievaluasi lagi karena pas jam masuk shalat terutama magrib dan jumat.,5
cbc0b194-3697-4fda-91f7-299c664a6d85,aplikasi yg bkin ribet... eror sering nya .. smntrapengguna setiap hari kesulitan buat akses..parah jelek bngt,1
e6545af3-39ef-4ab5-a9cf-89f029c4052a,"Mohon di bantu untuk bisa jadi member, sudah daftar berkali-kali tapi ga ter verifikais",5
f908dd46-7966-4c11-a4ee-6c12b6136ecc,dengan menggunakan KAI Access lebih praktis dan menghemat waktu tidak oerlu mengantri berpanas-panasan,5
06b6c8dd-e5c8-4097-b0d0-a3578f4c9fc7,Sangat mengecewakan..sulit utk pesan betransaksi ticket..mohon di perbaiki,1
835c385f-8efa-4b2d-a56d-e11eed776b47,"klo lagi error jgn sekali kali pesen tiket, tiket ga muncul tpi saldo berkurang, kan gila",1
718a7b8e-8614-4784-9ee5-2a4e72426f8c,Ini aplikasinya kenapa ya awalnya normal beli tiket lancar taoi pas mau beli tiket pulang malah gak bisa masuk,4
3adc96ce-528a-40ac-a0a0-93a9be7909cf,"Mode face recognition, sebaiknya ditambah untuk semua daftar penumpang. Terima kasih",5
6b6ba9ee-0f82-4562-bf3d-f02d438496c9,"payah gabisa pesen tiket lebih dari 4, udah gitu ribet, top up saldo lama",1
e5e44c3d-fb4c-47db-85cd-8046de1ed4e9,aplikasi publik tolonglah di optimalkan.. masa pesan tiket nyampe 2 jam ..lodinglah.. eror lh...klw g bisa online..udh lebih baik manual saja di loket..LBH mumuaskan pelanggan...tlg diperhatikan KAI,1
1878d3ea-0dcc-4731-b753-5b8f3f995e4f,tolong KAI untuk fitur pembatalan tiket tidak di persulit dengan alasan pemilik akun tidak ikut memesan maka tiket yang di beli untuk orang lain tidak bisa di batalkan,1
3ca55e9d-b5ca-4562-9762-4935a0566cd5,fitur lupa password gak bisa dipake setelah update kemarin yg bikin akun ter- logout,2
d1a365ec-5d2a-4e74-b289-7e8cf0a4e098,Masa membatalkan tiket penumpang di loket langsung gak bisa diwakilkan. sebelum² nya saya bisa mewakilkan penumpang untuk membatalkan tiket ke loket langsung,1
ad12d63a-8884-4092-89af-b4d29471cf38,"pesan tiket lebih mudah,,dan bisa pilih sendiri kereta ,hari,tanggal bisa di sesuaikan",5
d8107ab9-b499-413b-8fd7-73f1ec1c26d1,Sering terjadi masalah ketika mau menghubungkan dengan metode pembayaran e-wallet,1
e61ebbb3-8034-4bff-8c3b-0feb09cfee21,"udh nunggu 1 jam gak bisa berangkat gara gara gak lupa bawa KTP ,anj. padahal cuman kereta lokal , buat apa verifikasi identitas KLO di tempat cek tiket di cek lagi , ya udahlah GPP buang waktu sedikit",5
ba2f3d86-b042-46b6-9713-abdeee62cdac,puas dgn aplikasi ini apalagi saat ada promo2 kita bisa psn online dgn cepat dan membatalkankannya jg gampang.,5
24c60b0f-4a6e-4405-943c-99ba9ca5281d,App kai versi kliatan bagus fitur²nya komplit kok makin ga oke. ga lg² pake KAI Pay kapok yakin duit melayang,1
96b45b5b-da02-4a96-84d2-7186785ddd01,"murah dan mudah memang, tapi tolong ya kak kalau lagi perbaikan jangan di jam operasional jadinya susah. 🙏🏼",3
2ad4e99d-c1ba-42fc-bf74-95168e1d658e,praktis dan cara bayarnya pun banyak pilihan. kalo batal brkt lebih mudah pengembalian dananya.,5
7dc78440-f61e-4ecf-8eba-6113d4eb2594,", akhirnya bisa jg berkat bantuan mimin di fb, malah sekarang jd member premium.. makasih min bantuan nya",5
6eee2701-d879-4aa4-b3c2-1de3fe205422,Knp kai acces tidak bisa ganti no hp dear kai Access kenapa saldo saya hilang 32000dan tidak ada notifikasinya,4
647eacbb-19ba-4a86-8256-7c553e2a0289,"pemesan melalui online sangat baik kinerjanya, tidak ruwet sama sekali dan juga gampang",5
0eebb876-3329-4c16-9bc3-d52d79be95d8,sangat sulit sekali masak mau mesen kereta harus daftar member dulu sementara daftar member nya sulit nggk bisa,1
8b0165e8-fc2a-4640-8f53-8b18ea7d0e83,"aplikasi sampah. ada pilihan masuk tanpa akun jadwal kereta ngeblank. kalo gitu ga usah dibikin opsi ini. lalu coba bikin akun pakai connect by google sudah Terima OTP pas masukin password ngefreeze ga ada notif. gagal bikin akun di langkah terakhir. telp 121 dibikinin password, pas mau mesen tiket harus upgrade jadi member basic, sudah isi data berulang kali. tetep ga bisa terproses. maunya apa? server ga dijaga aplikasi ngebug ngga diperhatikan. ini yg develop kai apa vendor? wasting time!",1
e2555cbc-c906-480a-bb9a-d77b2490f3c4,"SLOW RESPON BGT KL DIMINTA TANGGUNG JAWAB. Waktu ngewar tiket cuma dikasih beberapa menit tiba-tiba timeout. Posisi lagi payment eh waktunya abis. Alhasil uang masuk ke kai, tapi tiketnya gaada. Udah laporan beberapa kali tidak ada balasan. Tidak ditindaklanjuti juga. Customer Service tidak ada yang melayani berhari-hari alasannya banyak pesan masuk lah, banyak email masuk lah. Tolong kalian hati-hati guys, kai access susah dimintain tngg jwb👍",1
5a9a3bac-304e-4a8f-9ba8-cd3ba5f1f61c,metode pembayaran gunakan opsi E wallet yg lebih banyak lagi dan permudah aksesnya,2
79b01332-2c19-4dd3-9c03-7b904585a347,"gak bermutu di buat aplikasi untuk mempermudah ini malah mempersulit, mau pesen harus perivikasi tapi malah susah terverifikasi",1
3bf5cc90-9645-4fd5-98ed-995fbbb748c2,"Maaf ya kasih bintang 2 dulu karena suka eror aplikasinya, padahal untuk jaringan internet maupun wfi tergolong lancar, saat mau pesan tiket kereta terkadang aplikasinya keluar sendiri & ketika mau top up sulit itu yang jadi kendalanya. Lebih suka sama yang versi lama sebenarnya, semoga lebih baik lagi kedepannya. Jika sudah kembali lancar dan normal saya kasih bintang tambahan lagi:D",2
6c24d8fb-c056-415c-a3f6-c835969bbbd0,"Saran dong, untuk top up KAI PAY melalui kaspro kalau bisa instant, tidak harus menunggu beberapa menit. Kendalanya dimana?",4
f9d22651-dd0f-44fc-a9b1-cb4f23bc4e57,"sangat membantu perjalanan dengan KA, mudah digunakan dan pilihan fitur lengkap.",5
d2093a39-e56a-411a-9d42-a669faab11b5,"setipa mau pesan tiket tulisannya pasti REQUEST TIMED OUT, padahal koneksi internet sdh bagus, mohon tindakannya, gr"" ini saya ketinggalan kereta bbrp kali",1
b582ec38-db97-49ea-afee-f8dbd7223dce,"Kagak ada tiket atau jadwal yg muncul, di instal ulang juga sama aja, jadi gabisa mesan tiket!!",1
88cb7396-ca0e-43c8-90bd-17c5879e048e,servernya masih lambat dan untuk pesan waktunya terlalu sedikit,3
01d4fb75-198a-4834-bb0d-82c2f9778f09,"pembayaran sering masalah koneksi padahal lancar2 saja, aplikasi aneh",1
d4488377-eeaa-4204-ad94-4ad12ee8981f,"Sudah pesan tiket, giliran mau chek-in apk malah gak bisa kebuka rungkad gak bisa masuk",1
061d4afa-d1e7-4a04-988d-66955c475710,"suka ke logout sendiri, terus datanya suka ga kesimpen, kepental pental, harus ngisi bolak balik",3
7c03e8fd-45f9-4f0d-a98f-6589808cf81a,sungguh Aplikasi yg krennn banget boskuh👍👍👍memudahkan dalam pembelian tiket kereta api secara online🥰🥰🥰mau boking tiket kereta api dengan mudah dan murah tanpa harus keluar rumah???ya di aplikasi Access by KAI saja👍👍👍,5
6944b35d-633f-495f-b388-0b098c798767,terimakasih atas aplikasinya karena dengan mudah saya memesan tiket kereta dengan mudah dan aman tanpa harus ada calo,5
f94041e1-b20d-45b4-9a1e-c4fe6725a9cd,mau daftar member clasic aja susah... padahal tinggal verifikasi eh gakbisa..... aplikasi gak guna,1
4e09313f-1645-495f-9ec9-be830a49ceb6,Pesan tiket via aplikasi ini sangat praktis dan mudah nih.... Makasih KAI. 🥰🙏,5
c8035457-e188-4a55-bcdc-3238cd84f899,"ternyata bukan saya saja yg jadwal keratanya tidak muncul, sudah update versi terbaru malah makin tidak jelas aplikasinya. hadehhhh",1
13f528a3-7a7e-4e2a-97a7-4e8f35dacea2,"uang di kaspro g bisa diambil atau dimix dengan pembayaran lain, jadi g bisa digunakan, mana pas topup kena charge lagi, 🙂‍↔️",1
b8ab6edb-6108-44c6-9ce8-ead557e6b17c,tiba tiba ga bisa saat metode pembayaran dan e wallet yang sudah di daftarkan juga ga ada,2
